id,name,url,price,knowledge_id,platform_id,size_id,created_at,updated_at
778,【中古】Levi’s◆80s/バレンシア/555/ボトム/33/デニム/IDG/無地【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2340560677853%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F28595276%2F,16390,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
779,【中古】Levi’s◆ストレートパンツ/42/デニム/ブラック/560-0260/560/USA製/90s/状態考慮【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2335941415711%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F28983405%2F,16390,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
780,【中古】Levi’s◆90s/501/USA製/先染め/サークルRタブ/ボトム/29/コットン/GRY【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2340560488893%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F26496798%2F,16390,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
781,【中古】Levi’s◆90s/USA製/後染/505/REGULAR FIT/ボトム/30/コットン/BLK【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2340560739766%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F29171000%2F,16390,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
782,【中古】Levi’s◆80s/501/ボトム/34/コットン/IDG【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2334441056004%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F28709863%2F,16390,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
783,【中古】Levi’s◆ストレートパンツ/33/デニム/IDG/無地/501【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2336231015604%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F29233724%2F,16390,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
784,【Deadstock】70s USA製 Levi's 22245-5016 デニム パンツ リーバイス(W36×L36) k8560,https://hb.afl.rakuten.co.jp/hgc/g00s20ye.brn1qe8e.g00s20ye.brn1r275/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fheb-webstore%2Fk8560%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fheb-webstore%2Fi%2F10014407%2F,16170,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
785,古着 90年代 リーバイス Levi's リーバイス501 ストレートデニムパンツ USA製 メンズw35 ヴィンテージ /eaa386560 【中古】 【231107】,https://hb.afl.rakuten.co.jp/hgc/g00qhzfe.brn1q668.g00qhzfe.brn1rb64/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjam-ing%2Feaa386560%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjam-ing%2Fi%2F11302805%2F,15950,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
786,【中古】LEVI'S (リーバイス) 80'S 560 ORANGE TAB DENIM PANTS [SIZE: W33L30 USED] 80年代 560 オレンジタブ デニム パンツ BLACK,https://hb.afl.rakuten.co.jp/hgc/g00r922e.brn1q5e3.g00r922e.brn1r64a/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjulius-nyc%2F082423-76%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjulius-nyc%2Fi%2F10026917%2F,15900,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
787,古着 90年代 リーバイス Levi's 560 LOOSE FIT TAPERED LEG テーパードデニムパンツ USA製 メンズw35 ヴィンテージ /eaa357789 【中古】 【230731】,https://hb.afl.rakuten.co.jp/hgc/g00qhzfe.brn1q668.g00qhzfe.brn1rb64/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjam-ing%2Feaa357789%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjam-ing%2Fi%2F11270145%2F,14960,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
788,古着 90年代 リーバイス Levi's 560 LOOSE FIT TAPERED LEG テーパードデニムパンツ USA製 メンズw38 ヴィンテージ /eaa357759 【中古】 【230731】,https://hb.afl.rakuten.co.jp/hgc/g00qhzfe.brn1q668.g00qhzfe.brn1rb64/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjam-ing%2Feaa357759%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjam-ing%2Fi%2F11270264%2F,14960,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
789,古着 90年代 リーバイス Levi's 560 LOOSE FIT STRAIGHT LEG テーパードデニムパンツ USA製 レディースL(w29) ヴィンテージ /eaa375034 【中古】 【231014】【AD?L/アデル】,https://hb.afl.rakuten.co.jp/hgc/g00qhzfe.brn1q668.g00qhzfe.brn1rb64/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjam-ing%2Feaa375034%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjam-ing%2Fi%2F11292897%2F,14960,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
790,古着 90年代 リーバイス Levi's 560 LOOSE FIT TAPERED LEG ブラックデニム テーパードデニムパンツ USA製 メンズw30 ヴィンテージ /taa000802 【中古】 【230914】,https://hb.afl.rakuten.co.jp/hgc/g00qhzfe.brn1q668.g00qhzfe.brn1rb64/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjam-ing%2Ftaa000802%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjam-ing%2Fi%2F11283034%2F,14960,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
791,古着 90年代 リーバイス Levi's 560 LOOSE FIT TAPERED LEG テーパードデニムパンツ USA製 メンズw32 ヴィンテージ /eaa357771 【中古】 【230731】,https://hb.afl.rakuten.co.jp/hgc/g00qhzfe.brn1q668.g00qhzfe.brn1rb64/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjam-ing%2Feaa357771%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjam-ing%2Fi%2F11270151%2F,14960,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
792,古着 90年代 リーバイス Levi's 560 LOOSE FIT TAPERED LEG テーパードデニムパンツ USA製 メンズw29 ヴィンテージ /eaa357776 【中古】 【230731】,https://hb.afl.rakuten.co.jp/hgc/g00qhzfe.brn1q668.g00qhzfe.brn1rb64/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjam-ing%2Feaa357776%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjam-ing%2Fi%2F11270118%2F,14960,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
793,古着 90年代 リーバイス Levi's 560 LOOSE FIT TAPERED LEG テーパードデニムパンツ USA製 メンズw31 ヴィンテージ /eaa357765 【中古】 【230731】,https://hb.afl.rakuten.co.jp/hgc/g00qhzfe.brn1q668.g00qhzfe.brn1rb64/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjam-ing%2Feaa357765%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjam-ing%2Fi%2F11270317%2F,14960,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
794,2009年製 アメリカ企画 リーバイス560 ルーズフィット テーパード ジーンズ W40 L30 Levi's 550 D147【中古】【古着】【メンズ】【通販】【BPXL】,https://hb.afl.rakuten.co.jp/hgc/g00r8nne.brn1qec9.g00r8nne.brn1r3ca/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fauc-bridge09%2Fd147-21-0028%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fauc-bridge09%2Fi%2F10007356%2F,14600,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
795,2007年製 アメリカ企画 リーバイス560 コンフォートフィット ジーンズ W46 L30 メキシコ製 00s ストレッチ デニム 550 D147【中古】【古着】【メンズ】【通販】【BPXX】,https://hb.afl.rakuten.co.jp/hgc/g00r8nne.brn1qec9.g00r8nne.brn1r3ca/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fauc-bridge09%2Fd147-21-0030%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fauc-bridge09%2Fi%2F10007358%2F,14600,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
796,2007年製 アメリカ企画 リーバイス560 ルーズフィット テーパード ジーンズ W40 L30 Levi's 550 D147【中古】【古着】【メンズ】【通販】【BPXL】,https://hb.afl.rakuten.co.jp/hgc/g00r8nne.brn1qec9.g00r8nne.brn1r3ca/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fauc-bridge09%2Fd147-21-0029%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fauc-bridge09%2Fi%2F10007357%2F,14600,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
797,【11/19 10%OFFクーポン配布!!】 90s USA製 ■ リーバイス 560 ルーズ フィット テーパード ブラック デニム パンツ メンズ 38 32 / Levis 90年代 ジーンズ ジーパン Gパン| 古着 中古 90's オールド アメリカ製 米国製 黒 リラックス デニムパンツ ボトムス テーパードパン,https://hb.afl.rakuten.co.jp/hgc/g00r9nge.brn1qdbe.g00r9nge.brn1rcd2/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fauc-grab%2Fs-aud16y23n14%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fauc-grab%2Fi%2F10124595%2F,14300,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
798,90's　Levi's/リーバイス 501 ホワイトデニムパンツ　USA製　220525 - 実寸 W31×L30 - ホワイト,https://hb.afl.rakuten.co.jp/hgc/g00tzn6e.brn1q688.g00tzn6e.brn1r178/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Flaboratory-berberjinr%2Fv_42774895460570%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Flaboratory-berberjinr%2Fi%2F10002419%2F,14300,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
799,【11/19 10%OFFクーポン配布!!】 90s USA製 ■ リーバイス 560 ルーズ フィット テーパード ブラック デニム パンツ メンズ 34 34 / Levis 90年代 ジーンズ ジーパン Gパン| 古着 中古 90's オールド アメリカ製 米国製 黒 リラックス デニムパンツ ボトムス テーパードパン,https://hb.afl.rakuten.co.jp/hgc/g00r9nge.brn1qdbe.g00r9nge.brn1rcd2/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fauc-grab%2Fs-aud16y23n15%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fauc-grab%2Fi%2F10124598%2F,14300,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
800,【11/19 10%OFFクーポン配布!!】 90s USA製 ■ リーバイス 560 ルーズ フィット ブラック デニム パンツ メンズ 34 36 / Levis 90年代 ストレート ジーンズ ジーパン Gパン| 古着 中古 90's オールド アメリカ製 米国製 黒 リラックス デニムパンツ ボトムス テーパードパン,https://hb.afl.rakuten.co.jp/hgc/g00r9nge.brn1qdbe.g00r9nge.brn1rcd2/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fauc-grab%2Fn-myd08y23n14%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fauc-grab%2Fi%2F10121098%2F,14300,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
801,【中古】Levi’s◆Silver Tab/Baggy Jeans/バギー/ボトム/30/デニム/39290-0001【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2343560337314%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F28541341%2F,14190,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
802,【中古】Levi’s◆501XX/553刻印/最終/サンベニート工場製/米国製/ストレートパンツ/32/コットン/【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2325601555864%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F28475688%2F,14190,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
803,【中古】Levi’s◆80s〜90s/スモールe/黒カン/赤耳/524刻印/ストレートパンツ/32/コットン/IDG/無地【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2325601593460%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F28673086%2F,14190,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
804,【中古】Levi’s◆ボトム/32/コットン/BLK/560-0260/DEAD STOCK/BLACK DENIM【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2318801710416%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F27476572%2F,14190,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
805,【中古】Levi’s◆90s/denim baker pants/ペインターパンツ/32/コットン/IDG/無地/577【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2325601590834%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F28630270%2F,14190,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
806,【中古】Levi’s◆90s/560/オレンジタブ/USA製/ボトム/32/デニム/NVY/42560-4159【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2320282513288%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F28047234%2F,14190,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
807,【中古】Levi’s◆Lot501_USA製_バレンシア工場555ナンバー_ストレートパンツ/32/コットン/IDG/無地【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2340931725602%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F29225304%2F,14190,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
808,【中古】Levi’s◆ボトム/42/デニム/BLK/無地/23966-8/90s/USA製/ボタン裏554/560/42×32【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2337613338540%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F28916510%2F,14190,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
809,【中古】Levi’s◆凡そ80-90s/4th/裏地ブランケット/Gジャン/--/コットン/IDG【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2340560415202%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F25685076%2F,14190,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
810,【中古】Levi’s◆ボトム/--/コットン/BLU/646-0217【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2319081965602%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F29155131%2F,14190,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
811,【中古】Levi’s◆90s/501xx/バレンシア/555/米国製/ボトム/36/デニム/IDG/無地【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2340560697363%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F28762774%2F,14190,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
812,【中古】Levi’s◆55刻印/USA製/Gジャン/XL/コットン/IDG/無地/75068 0218【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2325601700332%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F29168926%2F,14190,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
813,【中古】Levi’s◆341/オレンジタブ/ストレートパンツ/31/コットン/IDG/無地【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2325601618811%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F28781590%2F,14190,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
814,【中古】Levi’s◆ストレートパンツ/29/デニム/ブラック/00s/560/後染めブラック【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2335941413823%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F28983395%2F,14190,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
815,80s USA製 Levi'sリーバイス 550 ホワイト デニムパンツ w29 L32【中古】,https://hb.afl.rakuten.co.jp/hgc/g00rdg0e.brn1q2db.g00rdg0e.brn1r569/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fauc-sixpacjoe%2F40516-52%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fauc-sixpacjoe%2Fi%2F10051507%2F,14080,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
816,90年代 USA製 Levi's リーバイス 560 デニムパンツ アメカジ ブラック (メンズ 36×34) 中古 古着 O9685,https://hb.afl.rakuten.co.jp/hgc/g00s20ye.brn1qe8e.g00s20ye.brn1r275/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fheb-webstore%2Fo9685%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fheb-webstore%2Fi%2F10031509%2F,13750,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
817,【中古】LEVI'S (リーバイス) MADE IN USA 93'S 560 ORANGE TAB DENIM PANTS USA製 93年代 560 オレンジ タブ デニム パンツ RED [SIZE: W33L30 USED],https://hb.afl.rakuten.co.jp/hgc/g00r922e.brn1q5e3.g00r922e.brn1r64a/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjulius-nyc%2F082522-101%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjulius-nyc%2Fi%2F10024282%2F,13590,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
818,90s Levi's 560 Black Denim Pants 黒 W36×L29 リーバイス Levis ブラックデニムパンツ テーパード バギー 古着 【中古】,https://hb.afl.rakuten.co.jp/hgc/g00sk6ge.brn1q170.g00sk6ge.brn1rc17/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fnewjoke%2F50003787%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fnewjoke%2Fi%2F10005625%2F,13200,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
819,00s Levi's 560 Denim Pants 薄青 W35×L32 リーバイス Levis デニムパンツ ルーズフィット テーパード ブルー 古着 【中古】,https://hb.afl.rakuten.co.jp/hgc/g00sk6ge.brn1q170.g00sk6ge.brn1rc17/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fnewjoke%2F50003845%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fnewjoke%2Fi%2F10005686%2F,13200,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
820,古着 リーバイス Levi's 560 ブラックデニム テーパードデニムパンツ カナダ製 メンズw30 /taa002135 【中古】 【230914】,https://hb.afl.rakuten.co.jp/hgc/g00qhzfe.brn1q668.g00qhzfe.brn1rb64/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjam-ing%2Ftaa002135%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjam-ing%2Fi%2F11284137%2F,12980,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
821,古着 90年代 リーバイス Levi's 560 LOOSE FIT TAPERED LEG ブラックジーンズ テーパードデニムパンツ メンズw36 ヴィンテージ /taa002278 【中古】 【231117】,https://hb.afl.rakuten.co.jp/hgc/g00qhzfe.brn1q668.g00qhzfe.brn1rb64/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjam-ing%2Ftaa002278%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjam-ing%2Fi%2F11305396%2F,12980,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
822,古着 リーバイス Levi's 560 LOOSE FIT STRAIGHT LEG ブラックデニム テーパードデニムパンツ USA製 レディースXL(w31) /eaa350537 【中古】 【230711】【エルル】,https://hb.afl.rakuten.co.jp/hgc/g00qhzfe.brn1q668.g00qhzfe.brn1rb64/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjam-ing%2Feaa350537%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjam-ing%2Fi%2F11264956%2F,12980,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
823,古着 90年代 リーバイス Levi's 560 LOOSE FIT TAPERED LEG オレンジタブ ブラックデニム テーパードデニムパンツ USA製 メンズw35 ヴィンテージ /eaa321428 【中古】 【230316】,https://hb.afl.rakuten.co.jp/hgc/g00qhzfe.brn1q668.g00qhzfe.brn1rb64/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjam-ing%2Feaa321428%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjam-ing%2Fi%2F11234614%2F,12980,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
824,【11/19 10%OFFクーポン配布!!】 00s ■ リーバイス 560 ルーズ フィット テーパード ブラック デニム パンツ メンズ 33 34 古着 00年代 オールド Levis ジーンズ ジーパン| 中古 00's 黒 リラックス デニムパンツ ボトムス テーパードパンツ ルーズフィット 5ポケット ジ,https://hb.afl.rakuten.co.jp/hgc/g00r9nge.brn1qdbe.g00r9nge.brn1rcd2/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fauc-grab%2Fx-myd17y23n14%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fauc-grab%2Fi%2F10121691%2F,12100,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
825,リーバイス Levi's 90's 90年代 550 ブラックデニムパンツ バギー ジーンズ ジーパン USA ヴィンテージ ビンテージ 560 定番 VINTAGE アメリカ古着 メンズ ズボン パンツ 黒 W31 L30【中古】,https://hb.afl.rakuten.co.jp/hgc/g00s6vde.brn1qd4e.g00s6vde.brn1r789/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fhi-smile%2Fmbm012b0803000613%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fhi-smile%2Fi%2F10018847%2F,12100,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
826,【11/19 10%OFFクーポン配布!!】 90s USA製 リーバイス 560 ルーズ フィット テーパード カラー デニム パンツ メンズ 29 34 / Levis 90年代 オールド ジーンズ ジーパン 青| 古着 中古 90's アメリカ製 米国製 リラックス デニムパンツ Gパン ボトムス テーパードパンツ ス,https://hb.afl.rakuten.co.jp/hgc/g00r9nge.brn1qdbe.g00r9nge.brn1rcd2/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fauc-grab%2Fs-spd30y23n12%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fauc-grab%2Fi%2F10126470%2F,12100,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
827,【中古】Levi’s◆ボトム/33/デニム/GRY/無地/22130-5/90s/USA製/560/ボタン裏532/33×32【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2337613338670%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F28903720%2F,11990,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
828,【中古】Levi’s◆ボトム/36/デニム/BLK/無地/1104 S33/90s/USA製/560/ボタン裏532/【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2337613338625%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F28916513%2F,11990,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
829,【中古】Levi’s◆ボトム/36/デニム/BLK/無地/94477-5/90s/USA製/560/ボタン裏5IIM/【メンズウェア】,https://hb.afl.rakuten.co.jp/hgc/g00r3cee.brn1qd11.g00r3cee.brn1r0ee/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjumblestore%2F2337613347986%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjumblestore%2Fi%2F29003864%2F,11990,28,1,999,2023-11-19 13:11:31.777535,2023-11-19 13:11:31.777535
